447 1 559.02 34.38 -1.061 28.14 -0.769 46.06 -0.322 30.4 -0.619 49.21 -0.175 42.44 -0.059 64.69 0.288 60.02 0.545 138.78 1.499 101.32 1.339 166.1 1.446 132.74 1.57 187.8 1.502 156.94 1.711 5 0.41 2 5 0.37 5 0.37 5 0.34 1 5 5 0.29 1 0 1 2 4 2 8 3 12 -1.28 -0.97 -0.05 -0.62 -0.86 0.31 -0.49 -0.39 0.62 -0.03 0.11 0.83 0.92 0.76 -0.37 1.2 1.24 0.44 1.5 1.71 1.16
448 1 680.63 34.7 -1.038 36.65 -0.298 45.53 -0.358 38.87 -0.234 59.97 0.204 39.6 -0.184 90 0.83 70.55 0.8 151.64 1.653 112.51 1.555 163.56 1.429 149.25 1.783 201.67 1.87 166.13 2.015 5 0.56 2 5 0.51 5 0.5 5 0.47 4 8 5 0.91 2 0 0 1 2 1 2 1 3 -1.25 -0.6 -0.44 -0.64 -0.52 0.07 -0.15 -0.49 0.24 0.42 0.31 0.65 1.04 0.92 -0.58 1.17 1.54 0.22 1.87 2.02 1.68
449 1 680.63 40.23 -0.666 31.6 -0.555 44.93 -0.383 39.57 -0.185 52.76 -0.042 47.24 0.13 74.59 0.524 59.49 0.533 127.45 1.395 110.53 1.518 148.58 1.29 128.88 1.434 173.89 1.293 141.4 1.387 6 0.24 2 6 -0.04 6 -0.1 6 -0.12 1 4 6 -0.21 1 0 1 1 3 3 5 2 2 -0.92 -0.81 0.07 -0.67 -0.49 0.25 -0.36 -0.23 0.39 0.18 0.09 0.66 0.81 0.89 -0.04 1.01 1.17 0.66 1.29 1.39 1.22
450 2 11976.7 30.4 -1.338 17.28 -1.623 40.69 -0.631 36.77 -0.308 47.03 -0.256 33.65 -0.477 65.82 0.345 50.53 0.25 127.6 1.364 89.41 1.176 127.25 1.042 118.5 1.238 171.22 1.26 148.71 1.527 7 0.77 2 7 1.02 7 1.11 -999 -999 1 4 7 0.98 1 0 3 4 5 0 0 1 2 -1.54 -1.67 -0.93 -0.89 -0.59 -0.08 -0.57 -0.72 0.46 -0.01 -0.13 0.64 0.81 0.6 -0.68 0.81 1.01 0.16 1.26 1.53 0.91
451 1 449.99 37.27 -0.812 26.52 -0.863 69.48 0.421 31.18 -0.601 89.25 0.791 55 0.397 104.07 0.995 59.67 0.537 146.09 1.45 99.87 1.334 153.6 1.355 158.96 2.137 174.26 1.298 168.52 2.147 8 1.16 2 8 1.83 8 1.7 8 1.66 1 4 8 1.55 2 4 3 0 7 0 3 -999 2 -1.09 -1.05 -1.12 0.07 -0.82 -0.59 0.41 -0.01 -0.26 0.58 0.1 -0.03 0.99 0.74 -0.27 1.06 1.76 -0.02 1.3 2.15 1.15
452 1 426.06 56.79 0.09 42.96 -0.038 84.44 0.674 65.12 0.681 103.73 0.988 88.5 1.136 123.66 1.18 95.95 1.266 147.21 1.569 142.6 2.151 178.67 1.683 159.57 2.154 188.18 1.509 168.11 2.121 9 2.27 2 9 2.24 9 2.16 9 2.12 1 4 9 2 2 2 2 1 3 1 2 1 1 -0.24 -0.37 -0.06 0.34 0.21 0.43 0.58 0.59 0.74 0.78 0.69 0.97 1 1.41 -0.3 1.36 1.78 0.34 1.51 2.12 2.48
453 1 346.43 66.1 0.367 27.76 -0.792 101.78 0.963 39.22 -0.191 108.77 1.119 57.91 0.493 126.23 1.264 73.63 0.858 163.56 1.68 122.97 1.785 161.76 1.42 152.02 1.89 193.19 1.611 157.09 1.715 9 2.57 2 9 2.58 9 2.43 9 2.54 0 3 9 1.74 3 2 7 2 4 2 4 2 5 0 -0.99 -0.48 0.56 -0.5 0.01 0.63 0.06 0.26 0.8 0.37 0.72 1.17 1.08 0.53 1.15 1.6 0.39 1.61 1.71 2.43
454 1 106.56 -999 -999 -999 -999 85.01 0.732 51.46 0.285 120.29 1.19 72.11 0.826 112.8 1.139 96.26 1.271 156.25 1.567 118.91 1.663 160.04 1.413 145.75 1.809 199.97 1.805 157.07 1.714 8 1.35 2 8 1.25 8 1.34 8 1.66 0 3 8 1.7 1 4 3 3 5 1 3 2 2 -999 -999 -999 0.35 -0.11 -0.54 0.75 0.34 0.38 0.67 0.7 0.8 1.09 1.02 -0.32 1.13 1.47 0.3 1.8 1.71 1.47
455 1 369.59 64.88 0.317 32.98 -0.51 101.48 0.948 55.13 0.4 106.84 1.045 61.66 0.583 106.46 1.037 73.91 0.864 144.17 1.426 129.49 1.819 163.93 1.435 160.02 2.18 190.47 1.553 170.28 2.286 8 1.77 2 8 1.52 8 1.77 8 1.7 1 4 8 1.62 1 1 4 1 1 0 1 1 -999 -0.03 -0.75 -0.4 0.56 -0.01 0.08 0.61 0.14 0.26 0.61 0.37 -0.07 0.97 1.18 0.07 1.17 1.79 1.06 1.55 2.29 1.84
456 2 385.88 43.97 -0.436 21.88 -1.21 63.63 0.297 34.47 -0.39 64.51 0.312 37.42 -0.279 93.44 0.889 53.37 0.343 126.16 1.255 99.81 1.32 150.48 1.321 134.86 1.605 186.15 1.473 166.04 2.011 8 0.67 2 8 0.41 8 0.35 8 0.33 1 5 8 0.24 1 5 2 1 1 0 1 1 -999 -0.72 -1.33 -1.2 -0.06 -0.69 -0.58 -0.04 -0.57 -0.84 0.46 -0.06 -0.34 0.8 0.74 -0.74 1.03 1.27 0.03 1.47 2.01 0.66
457 1 113.18 35.1 -1.009 24.63 -1.001 67.9 0.402 50.5 0.255 86.06 0.741 54.11 0.366 111.98 1.126 69.31 0.777 158.11 1.7 118.48 1.646 191.9 1.907 159.9 2.181 200.5 1.824 172.2 2.545 9 1.93 2 9 1.92 9 1.83 9 1.8 0 3 9 1.68 2 7 5 -999 2 0 2 5 2 -1.23 -1.16 -0.78 0.04 -0.13 -0.17 0.36 -0.04 -0.28 0.67 0.29 0.36 1.11 1.01 -0.04 1.58 1.79 0.82 1.82 2.54 1.92
458 2 392.47 90.25 0.823 47.48 0.139 104.87 1.01 68.27 0.757 129.86 1.345 68.9 0.769 155.22 1.65 84.81 1.074 188.76 2.249 129.7 1.881 200.11 2.225 152.52 1.904 207.81 2.264 170.77 2.337 8 0.73 2 8 1.32 8 1.06 8 0.88 1 4 8 0.77 1 4 10 2 3 0 1 1 2 0.42 -0.22 0.08 0.59 0.27 0.66 0.84 0.29 0.66 1.08 0.54 1.05 1.52 1.19 -0.21 1.81 1.61 0.62 2.26 2.34 2.03
459 2 392.47 83.43 0.734 54.28 0.37 115.97 1.145 67.57 0.744 112.47 1.157 85.02 1.076 146.35 1.52 103.45 1.39 169.96 1.892 125.71 1.785 190.94 1.865 158.21 2.105 195.54 1.669 172.2 2.545 8 1.85 2 8 1.16 8 0.93 8 1.48 1 4 8 0.97 1 4 10 2 2 0 1 2 2 0.32 -0.03 0.14 0.7 0.26 0.13 0.67 0.54 0.75 0.99 0.79 0.82 1.24 1.12 0.22 1.56 1.74 1.13 1.67 2.54 2.22
460 1 1064.81 27.61 -1.582 30.47 -0.615 57.31 0.096 36.29 -0.331 59.13 0.184 49.47 0.212 76.75 0.611 47.96 0.157 125.99 1.257 91.09 1.212 167.44 1.579 129.98 1.488 179.44 1.369 136.22 1.295 6 0.77 2 6 0.09 6 0 6 -0.03 0 3 6 -0.31 1 0 10 2 2 2 2 1 1 -1.74 -0.86 -0.31 -0.22 -0.61 0.41 -0.17 -0.16 0.34 0.22 -0.21 -0.13 0.8 0.62 -0.41 1.21 1.19 0.81 1.37 1.3 1.05
461 1 1037.67 25.04 -1.838 17.84 -1.569 28.13 -1.543 23.94 -1.05 31.45 -1.304 25.52 -0.938 67.46 0.401 36.35 -0.353 67.47 0.367 59.62 0.532 96.76 0.642 87.39 0.757 121.27 0.755 100.71 0.755 1 -0.97 2 1 -0.96 1 -1.04 1 -1.19 2 5 1 -1.18 2 0 -999 -999 -999 7 8 7 8 -1.98 -1.63 -0.8 -1.7 -1.2 -1.04 -1.47 -1.11 -0.86 0.03 -0.61 -0.2 0.03 0.1 -0.8 0.5 0.57 -0.56 0.76 0.76 -0.3
462 1 4544.67 32.06 -1.224 29.98 -0.665 44.24 -0.422 34.77 -0.419 45.73 -0.346 40.09 -0.188 67.38 0.391 59.04 0.522 105.6 1.05 89.23 1.163 118.71 0.889 103.82 1.027 118.95 0.733 123.58 1.087 2 -0.59 2 3 -0.47 3 -0.62 5 -0.21 0 2 5 -0.38 3 8 2 15 9 3 6 0 0 -1.43 -0.88 -0.84 -0.7 -0.67 -0.3 -0.63 -0.47 0 0.03 0.08 0.28 0.6 0.6 -0.76 0.73 0.8 -0.04 0.73 1.09 -0.53
463 2 12262.4 30.32 -1.345 22.93 -1.127 35.7 -0.966 26.86 -0.848 53.62 -0.011 39.21 -0.207 69.95 0.425 68.49 0.763 125.61 1.268 95.76 1.258 135.6 1.085 103.78 1.069 137.37 0.906 129.64 1.184 3 -0.59 2 3 -0.72 3 -0.81 3 -0.78 1 4 5 -0.59 2 6 -999 9 2 0 0 3 2 -1.54 -1.26 -0.45 -1.19 -1.03 -0.17 -0.33 -0.5 0.63 0.08 0.28 0.69 0.8 0.69 -0.97 0.89 0.8 -0.31 0.91 1.18 0.25
464 1 5257.06 25.58 -1.777 19.84 -1.384 26.27 -1.704 23.02 -1.12 32.28 -1.245 29.74 -0.676 42.9 -0.478 46.35 0.092 65.16 0.301 82.38 1.029 105.65 0.792 103.17 1.037 141.18 0.942 119.89 1.03 2 -1.11 1 2 -0.9 2 -1.18 2 -1.23 -999 -999 -999 -999 2 5 0 2 4 1 2 1 0 -1.92 -1.47 -0.98 -1.85 -1.26 -0.62 -1.41 -0.89 -0.3 -0.77 -0.26 0.22 -0.02 0.5 -0.88 0.6 0.79 -0.7 0.94 1.03 -0.41
465 2 3829.12 23.31 -2.089 16.27 -1.726 28.13 -1.543 20.21 -1.365 36.55 -0.905 33.73 -0.469 46.29 -0.32 26.81 -0.852 73.51 0.46 59.49 0.534 88.23 0.571 72.21 0.417 90.9 0.43 80.28 0.471 2 -0.98 1 3 -0.68 -999 -999 -999 -999 2 5 3 -0.81 2 -999 -999 -999 -999 -999 -999 -999 -999 -2.21 -1.76 -1.23 -1.7 -1.44 -0.88 -1.14 -0.72 -0.28 -0.61 -1.04 -0.27 0.16 0.09 -2.08 0.39 0.34 -1.73 0.43 0.47 -0.61
466 2 673.19 25.35 -1.8 13.24 -2.123 25.52 -1.774 17.16 -1.635 31.39 -1.269 19.33 -1.43 44.63 -0.396 21.92 -1.208 58.13 0.103 47.3 0.142 80.81 0.378 57.9 0.217 109.31 0.638 91.44 0.63 5 0.04 2 5 0.41 -999 -999 5 -0.41 0 3 6 -0.34 2 5 8 4 3 0 4 5 4 -1.94 -2.09 -1.07 -1.93 -1.68 -0.71 -1.47 -1.51 -0.26 -0.68 -1.33 -0.41 -0.2 -0.23 -2.14 0.28 0.06 -1.62 0.64 0.63 -1.16
467 1 252.55 41.02 -0.613 25.46 -0.942 51.29 -0.085 41.11 -0.116 49.27 -0.168 44.96 0.042 70.75 0.445 64.25 0.654 146.31 1.457 93.93 1.241 168.49 1.567 129 1.388 205.64 2.082 144.55 1.446 7 1.2 2 7 0.84 7 0.68 7 0.52 1 4 7 0.53 3 4 2 1 4 2 5 1 1 -0.87 -1.11 0.22 -0.41 -0.43 0.53 -0.48 -0.3 0.72 0.1 0.2 0.92 0.99 0.66 0.22 1.23 1.17 0.8 2.08 1.45 1.53
468 2 216.57 37.32 -0.853 19.06 -1.454 45.21 -0.376 34.38 -0.393 45.79 -0.346 38.89 -0.215 64.72 0.318 51.72 0.292 135.21 1.432 107.09 1.47 166.42 1.501 133.03 1.574 196.32 1.69 148.59 1.525 5 0.28 2 5 0.26 6 0.51 6 1.06 0 2 6 0.37 1 3 5 4 6 0 1 1 1 -1.09 -1.53 0.26 -0.66 -0.69 0.4 -0.63 -0.51 0.49 -0.03 -0.1 0.41 0.89 0.84 -0.48 1.2 1.24 0.54 1.69 1.52 1.45
469 1 207.42 36.21 -0.931 23.11 -1.114 45.86 -0.341 34.45 -0.441 46.34 -0.315 34.14 -0.452 65.84 0.341 62.07 0.593 142.35 1.484 91.15 1.21 161.33 1.407 117.6 1.241 187.2 1.491 141.87 1.396 8 1.02 2 8 1.16 8 0.92 8 1.22 2 5 8 0.92 2 8 2 1 2 0 1 1 2 -1.16 -1.25 0.22 -0.63 -0.69 0.18 -0.6 -0.7 0.52 -0.01 0.15 0.76 0.95 0.63 -0.25 1.14 1 0.4 1.49 1.4 0.92
470 2 274.92 39.41 -0.715 29.02 -0.718 46.22 -0.315 37.6 -0.257 50.19 -0.151 41.97 -0.078 64.26 0.27 43.78 -0.033 126.09 1.279 92.87 1.235 167.97 1.501 133.1 1.576 180.26 1.38 137.65 1.32 6 0.9 2 6 0.9 -999 -999 6 0.88 2 5 6 0.69 1 5 6 2 3 0 1 2 3 -0.97 -0.92 0.01 -0.61 -0.56 0.37 -0.45 -0.4 0.79 -0.04 -0.34 0.73 0.8 0.65 0.07 1.22 1.24 0.65 1.38 1.32 1.84
471 1 207.42 43.48 -0.463 28.94 -0.718 51.22 -0.107 45.59 0.064 54.24 0.002 48.8 0.195 91.12 0.84 63.52 0.632 127.53 1.366 103.82 1.402 180.34 1.713 138.77 1.622 183.12 1.423 158.26 1.745 8 1.82 2 8 1.84 8 1.71 8 1.68 1 4 8 1.56 3 5 3 2 5 1 3 1 3 -0.74 -0.93 0.47 -0.41 -0.28 0.83 -0.31 -0.18 0.82 0.43 0.18 1.14 0.81 0.8 -0.26 1.38 1.34 0.82 1.42 1.75 2.48
472 2 216.57 35.47 -0.983 27.32 -0.82 56.71 0.086 32.37 -0.539 64.61 0.306 43.39 -0.02 92.87 0.858 55.45 0.412 125.01 1.216 80.85 1.028 126.51 1.022 119.07 1.268 168.18 1.223 122.01 1.063 6 1.05 2 6 0.98 -999 -999 6 0.91 3 6 6 0.8 2 3 1 1 0 0 0 2 3 -1.21 -1.01 0.14 -0.24 -0.77 0.04 -0.04 -0.35 -0.1 0.46 0 0.45 0.79 0.48 -0.68 0.8 1.02 -0.51 1.22 1.06 0.39
473 2 220.27 34.61 -1.044 28.36 -0.756 40.71 -0.63 29.79 -0.675 46.91 -0.284 44.23 0.014 54.69 0.02 53.96 0.361 131.19 1.418 91.4 1.225 170.96 1.545 108.47 1.172 180.54 1.385 141.64 1.392 5 0.77 2 5 -0.06 6 0.36 6 0.52 0 2 6 0.5 2 7 6 2 2 0 1 2 2 -1.26 -0.96 0.24 -0.89 -0.89 0.3 -0.58 -0.33 0.62 -0.3 -0.04 0.64 0.85 0.63 -0.27 1.26 0.86 0.5 1.38 1.39 0.94
474 2 216.57 26.34 -1.693 19.22 -1.439 44.21 -0.422 36.27 -0.316 49.69 -0.168 37.88 -0.245 64.51 0.28 48.68 0.191 154.33 1.688 85.23 1.068 171.04 1.558 113.34 1.131 196.32 1.69 110.01 0.884 5 0.02 2 5 0.37 5 0.27 5 0.25 2 5 5 -0.16 2 0 7 7 7 0 1 2 -999 -1.85 -1.52 -0.17 -0.71 -0.61 -0.04 -0.47 -0.55 0.38 -0.04 -0.19 1.21 1.07 0.54 -0.36 1.26 0.93 0.69 1.69 0.88 1.93
475 1 269.18 40.04 -0.673 28.05 -0.751 46.07 -0.303 32.09 -0.553 53.37 -0.016 43.18 -0.026 91.37 0.834 73.63 0.858 153.8 1.623 110.58 1.519 181.85 1.78 118.26 1.234 158.65 1.115 113.88 0.94 9 1.45 2 9 1.59 9 1.17 9 1.47 1 4 9 1.35 2 10 0 2 4 0 2 2 5 -0.93 -0.97 0.5 -0.62 -0.78 0.63 -0.34 -0.36 0.68 0.44 0.37 1.09 1.07 0.89 -0.15 1.4 1.01 0.67 1.12 0.94 0.79
476 2 220.27 33.87 -1.095 24.22 -1.03 36.66 -0.899 28.6 -0.741 51.85 -0.067 43.53 -0.012 64.56 0.282 52.95 0.329 150.65 1.59 80.67 1.015 191.3 1.879 114.91 1.157 200.68 1.831 141.74 1.393 7 0.6 2 7 0.41 7 0.92 7 0.33 2 5 7 0.61 2 10 4 1 2 -999 1 2 2 -1.31 -1.18 0.59 -1.13 -0.94 0.56 -0.39 -0.35 0.67 -0.04 -0.07 1.34 1.03 0.48 -0.48 1.57 0.96 0.34 1.83 1.39 0.71
477 1 252.55 33.85 -1.097 19.25 -1.436 37.69 -0.83 24.4 -1.017 39.63 -0.7 28.65 -0.739 53.98 -0.01 36.34 -0.364 114.32 1.162 61.07 0.573 106.81 0.821 90.05 0.817 105.02 0.594 120.32 1.037 3 -0.07 2 3 0.15 3 0 3 -0.14 -999 -999 -999 -999 2 -999 -999 2 2 1 1 2 2 -1.31 -1.52 -0.79 -1.07 -1.17 -0.6 -0.95 -0.94 -0.6 -0.32 -0.61 -0.21 0.69 0.13 -0.93 0.61 0.61 -0.48 0.59 1.04 -0.03
478 1 252.55 36.13 -0.936 25.16 -0.963 44.95 -0.389 37.86 -0.26 48.51 -0.209 50.3 0.248 74.07 0.55 51.42 0.283 143.79 1.519 92.8 1.231 148.11 1.274 126.14 1.333 163.81 1.172 129.27 1.178 6 1.15 2 6 1.02 6 0.96 6 0.93 3 6 6 1.13 3 -999 -999 2 2 1 1 1 2 -1.16 -1.13 -0.53 -0.67 -0.55 -0.05 -0.51 -0.14 0.38 0.17 -0.11 0.42 0.97 0.65 -1.03 1.01 1.13 -0.69 1.17 1.18 -0.1
479 1 207.42 30.88 -1.305 20.5 -1.327 38.17 -0.798 26.69 -0.859 42.64 -0.512 30.19 -0.653 65.72 0.316 43.72 -0.007 113.54 1.168 73.03 0.842 142.19 1.166 109.92 1.089 181.23 1.395 122.01 1.063 6 0.98 2 6 1.02 6 0.36 6 0.55 2 5 6 0.81 3 14 2 4 6 0 1 2 1 -1.5 -1.42 -0.46 -1.04 -1.04 -0.37 -0.79 -0.87 -0.23 -0.01 -0.34 0.27 0.68 0.36 -0.81 0.95 0.88 0.26 1.39 1.06 0.82
480 1 207.42 34.35 -1.063 27.6 -0.802 42.93 -0.491 30.27 -0.648 55.14 0.021 41.98 -0.08 66.35 0.37 51.02 0.271 129.28 1.379 91.36 1.214 157.24 1.385 124.45 1.308 171.82 1.267 130.57 1.2 6 0.34 2 6 0.67 6 0.56 6 0.53 2 5 6 0.39 2 3 2 3 3 0 2 1 2 -1.28 -0.99 -0.26 -0.77 -0.87 -0.04 -0.29 -0.4 0.49 0.01 -0.12 0.79 0.83 0.63 -0.29 1.1 1.1 0.35 1.27 1.2 0.93
481 2 220.27 47.39 -0.261 41.5 -0.101 59.65 0.169 55.1 0.399 73.24 0.492 69.19 0.776 94.43 0.875 95.19 1.253 149.71 1.634 119.45 1.714 182.38 1.805 145.95 1.796 199.32 1.782 166.95 2.055 6 0.35 2 6 0.63 6 0.62 6 0.52 3 6 6 0.49 3 10 3 2 2 0 0 2 3 -0.56 -0.42 0.45 -0.16 -0.01 0.87 0.15 0.29 1.06 0.47 0.68 1.32 1.02 1.02 0.14 1.41 1.47 1.08 1.78 2.06 2.71
482 1 207.42 35.12 -1.008 21.83 -1.215 42.21 -0.54 30.67 -0.603 39.86 -0.683 36.73 -0.295 71.08 0.434 49.79 0.232 108.77 1.117 89.56 1.177 138.57 1.121 112.24 1.127 139.36 0.925 137.1 1.311 6 0.6 2 6 0.52 6 0.73 6 0.7 1 4 6 0.6 2 12 1 6 8 2 4 1 1 -1.23 -1.33 -0.77 -0.81 -0.85 -0.54 -0.94 -0.6 -0.25 0.11 -0.15 0.3 0.63 0.6 -1.54 0.92 0.92 -0.69 0.92 1.31 0.9
483 1 177.13 34.15 -1.077 17.8 -1.572 43.25 -0.473 40.14 -0.162 42.31 -0.531 40.85 -0.126 64.49 0.281 49.18 0.21 105.53 1.081 76.1 0.933 126.85 0.968 117.62 1.229 160.31 1.133 111.98 0.912 9 1.95 2 9 1.54 9 1.88 9 1.37 1 4 9 1.44 2 4 5 3 8 0 2 2 3 -1.29 -1.63 -0.07 -0.75 -0.47 -0.13 -0.8 -0.44 0.29 -0.04 -0.17 0.43 0.6 0.41 0.21 0.81 1 0.23 1.13 0.91 0.89
484 2 220.27 42.09 -0.548 34.41 -0.418 51.44 -0.099 40.66 -0.138 46.95 -0.282 47.74 0.151 66.76 0.39 61.94 0.589 150.18 1.578 96.22 1.265 169.65 1.542 124.23 1.294 190.41 1.551 137.9 1.325 6 1.18 2 6 1.1 -999 -999 -999 -999 1 5 6 0.43 2 9 5 2 4 0 0 3 3 -0.82 -0.69 0.4 -0.41 -0.45 0.91 -0.58 -0.21 0.67 0.01 0.15 0.87 1.03 0.69 -0.6 1.24 1.1 0.54 1.55 1.32 1.06
485 1 252.55 37.01 -0.875 35.44 -0.402 53.46 -0.026 51.2 0.276 56.36 0.032 69.85 0.785 80.23 0.656 76.64 0.929 165.21 1.799 118.63 1.692 181.52 1.753 139.64 1.637 195.43 1.666 155.28 1.67 5 -0.03 2 5 0.24 5 -0.14 5 -0.33 3 5 5 -0.58 3 0 2 2 2 1 2 1 1 -1.11 -0.65 -0.09 -0.34 -0.11 0.8 -0.25 0.3 0.82 0.27 0.42 0.86 1.19 1.01 0.3 1.4 1.36 0.73 1.67 1.67 2.48
486 1 315.9 32.7 -1.217 24.47 -1.012 44.25 -0.426 42.71 -0.049 45.61 -0.353 44.47 0.023 65.52 0.312 64.11 0.649 149.04 1.596 113.41 1.593 153.8 1.358 130.98 1.436 184.93 1.452 141.7 1.393 6 0.58 2 6 0.45 6 0.41 6 0.38 2 5 6 0.43 3 3 4 4 3 5 3 2 1 -1.38 -1.17 0.59 -0.7 -0.38 0.98 -0.64 -0.32 1.23 -0.01 0.19 1.01 1.02 0.93 -0.04 1.07 1.21 -0.09 1.45 1.39 1.62
487 2 329.82 28.43 -1.519 19.36 -1.429 35.8 -0.959 28.78 -0.732 39.34 -0.718 31.18 -0.6 49.07 -0.174 46.79 0.111 132.31 1.447 86.37 1.082 167.26 1.576 114.8 1.213 187.51 1.497 132.95 1.239 6 -0.19 1 6 0.21 6 0.17 8 0.4 3 6 8 0.45 2 7 2 3 9 0 1 1 1 -1.68 -1.51 -0.51 -1.19 -0.94 0.46 -0.97 -0.82 0.5 -0.49 -0.24 0.61 0.86 0.56 -0.08 1.21 0.95 0.2 1.5 1.24 2.03
488 2 329.82 48.8 -0.206 28.26 -0.762 48.38 -0.202 43.06 -0.032 52.27 -0.06 49.49 0.221 76.36 0.605 67.61 0.744 117.2 1.199 107.98 1.481 136.03 1.101 130.44 1.499 174.79 1.305 168.45 2.142 6 0.46 2 6 0.1 6 0.02 6 0.29 3 6 6 0.27 1 1 6 2 4 1 2 2 2 -0.5 -0.96 -0.19 -0.52 -0.37 0.18 -0.38 -0.16 0.56 0.21 0.26 0.72 0.72 0.86 -0.53 0.89 1.2 0.37 1.31 2.14 1.79
489 1 315.9 37.01 -0.876 26.23 -0.89 47.6 -0.224 30.58 -0.631 65.76 0.328 54.83 0.389 99.27 0.94 60.12 0.547 144.17 1.425 128.15 1.82 147.82 1.253 149.7 1.801 197.13 1.713 153.75 1.635 6 0.33 2 6 0.29 6 0.55 6 0.37 1 4 6 0.36 1 5 13 1 1 1 1 0 0 -1.11 -1.07 -0.18 -0.55 -0.85 0.07 -0.01 -0.02 0.46 0.53 0.11 0.66 0.97 1.16 -0.78 1.01 1.55 0 1.71 1.63 1.16
490 2 79.85 27.96 -1.558 21.35 -1.255 40.71 -0.594 30.03 -0.634 40.79 -0.621 38.72 -0.21 65.94 0.349 46.96 0.119 126.5 1.323 65.56 0.702 146.13 1.227 119.38 1.268 192.66 1.599 137.1 1.311 6 0.85 2 6 0.8 6 0.69 6 0.59 1 3 6 0.87 2 11 3 1 2 0 0 1 1 -1.71 -1.37 -0.04 -0.89 -0.88 0.36 -0.89 -0.52 0.28 0 -0.24 0.23 0.8 0.22 -1 0.99 1.02 0.56 1.6 1.31 0.5
491 2 700.04 29.88 -1.414 19.38 -1.425 35.83 -0.956 40.12 -0.156 44.24 -0.395 45.29 0.054 55.66 0.04 67.21 0.736 125.99 1.255 118.42 1.655 161.51 1.378 147.38 1.845 194.51 1.643 166.38 2.027 5 0.54 2 5 0.23 5 0.43 5 0.4 1 4 5 0.31 1 2 2 2 3 0 0 1 1 -1.57 -1.51 0.3 -1.18 -0.47 0.6 -0.7 -0.29 0.38 -0.27 0.25 0.52 0.8 1.01 -0.32 1.15 1.5 0.51 1.64 2.03 1.83
492 2 700.04 36.46 -0.913 24.76 -0.99 41.68 -0.574 23.6 -1.076 47.03 -0.278 43.02 -0.035 65.75 0.347 57.18 0.472 134.95 1.423 93.35 1.237 146.11 1.197 118.54 1.252 153.2 1.059 142.96 1.416 9 1.16 2 9 1.29 9 1.22 9 1.19 2 5 9 1.08 2 4 3 1 2 1 1 1 1 -1.14 -1.15 -0.3 -0.84 -1.22 0.29 -0.57 -0.37 0.36 -0.01 0.04 0.72 0.88 0.66 -0.8 0.99 1.01 -0.02 1.06 1.42 0.77
493 2 712.01 25.23 -1.815 20.33 -1.341 36.1 -0.938 25.79 -0.919 44.53 -0.41 30.66 -0.628 54.7 0.018 43.49 -0.016 95.35 0.878 67.76 0.753 141.95 1.145 81.13 0.74 148.17 1.009 97.56 0.713 3 0.11 2 3 -0.62 3 -0.42 3 -0.41 1 4 3 -0.58 2 3 0 5 10 1 5 2 4 -1.96 -1.44 -0.62 -1.17 -1.09 -0.09 -0.69 -0.85 0.1 -0.3 -0.35 0.24 0.49 0.26 -1.18 0.95 0.48 -0.27 1.01 0.71 0.12
494 2 712.01 36.39 -0.918 28.89 -0.725 43.42 -0.464 42.9 -0.073 46.41 -0.31 44.01 0.006 53.14 -0.023 53.96 0.36 126.6 1.379 103.11 1.372 152.92 1.345 144.99 1.705 177.13 1.336 160.52 1.809 5 0.15 2 5 -0.13 6 0.19 6 0.16 2 5 6 -0.07 1 0 3 1 3 1 4 2 1 -1.15 -0.93 0.05 -0.75 -0.37 0.22 -0.6 -0.33 0.49 -0.35 -0.04 0.48 0.81 0.79 -0.64 1.06 1.45 0.48 1.34 1.81 1.05
495 1 816.36 26.23 -1.703 17.62 -1.605 27.7 -1.574 27.36 -0.817 29.55 -1.435 34.63 -0.432 36.57 -0.95 48.73 0.193 68.7 0.386 64.14 0.659 87.79 0.524 100.73 0.878 157.05 1.099 91.01 0.624 3 -0.55 2 3 -0.95 -999 -999 3 -0.91 0 2 3 -0.95 1 0 0 5 7 -999 20 20 -999 -1.86 -1.64 0.04 -1.73 -1.01 0.49 -1.6 -0.68 0.55 -1.14 -0.18 0.84 0.06 0.19 -0.59 0.39 0.76 0.1 1.1 0.62 0.46
496 1 6316.57 31.55 -1.259 23.85 -1.057 37.82 -0.818 32.07 -0.543 36.04 -0.942 36.54 -0.319 53.04 -0.034 52.04 0.302 93.86 0.866 111.48 1.519 136.92 1.083 127.14 1.442 149.35 1.02 145.72 1.468 5 1.14 2 5 0.46 5 0.36 5 0.33 2 4 5 0.28 2 5 25 5 1 2 4 2 0 -1.46 -1.2 -0.38 -1.06 -0.79 0.14 -1.17 -0.6 0.48 -0.35 -0.09 0.62 0.47 0.91 -0.95 0.9 1.14 0.12 1.02 1.47 0.97
497 2 712.01 32.27 -1.249 25.05 -0.971 47.17 -0.27 35.32 -0.406 54.39 -0.002 46.02 0.081 67.05 0.396 57.65 0.485 122.62 1.229 105.66 1.441 146.56 1.202 142.05 1.725 175.35 1.313 156.41 1.698 5 -0.14 2 5 -0.22 5 -0.39 5 -0.08 2 5 5 -0.14 3 8 2 2 2 0 1 1 2 -1.41 -1.13 -0.23 -0.57 -0.65 0.22 -0.31 -0.27 0.55 0.02 0.05 0.69 0.77 0.82 -0.15 0.99 1.4 0.39 1.31 1.7 0.98
